"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
130 0.910263502106682 3 7 "GO:0014870;GO:0014877;GO:0014894" "response to muscle inactivity" 0.967971026510584
-574 0.570987534195818 2 9 "GO:0014874" "response to stimulus involved in regulation of muscle adaptation" 0.810911257831128
-3586 0.00385862096548673 3 6 "GO:0014883" "transition between fast and slow fiber" 0.0496481200135669
-1123 0.107499171742001 2 19 "GO:0014888" "striated muscle adaptation" 0.367479844553013
1390 0.129486873723906 2 11 "GO:0014889" "muscle atrophy" 0.410276344462159
-1530 0.00780707044579571 2 28 "GO:0014896;GO:0003300;GO:0014897" "muscle hypertrophy" 0.0784745184465327
-332 0.25026082012104 2 112 "GO:0014902" "myotube differentiation" 0.560383174085125
96 0.858640349846183 2 32 "GO:0014904;GO:0048741" "myotube cell development" 0.948355560036275
-2093 0.0130813971962831 5 13 "GO:0014909" "smooth muscle cell migration" 0.110069858385367
-564 0.132675141525993 6 66 "GO:0014910" "regulation of smooth muscle cell migration" 0.415453145905308
-395 0.389742407968088 2 44 "GO:0014911" "positive regulation of smooth muscle cell migration" 0.686464724608445
212 0.834605545431204 2 9 "GO:0014912" "negative regulation of smooth muscle cell migration" 0.940766683002746
-364 0.505168192755432 4 31 "GO:0015012;GO:0030201" "heparan sulfate proteoglycan metabolic process" 0.771895072704452
487 0.630739401383592 -1 9 "GO:0015014" "obsolete heparan sulfate proteoglycan biosynthetic process, chain elongation" 0.844453398971394
325 0.793577814052754 -1 6 "GO:0015015" "obsolete heparan sulfate proteoglycan biosynthetic process, enzymatic modification" 0.92145835986245
125 0.20070844727521 4 1084 "GO:0015031;GO:0045184;GO:0015833;GO:0042886" "establishment of protein localization" 0.499279779819985
-751 0.30866593730917 4 17 "GO:0015669" "gas transport" 0.620914258457876
-1920 0.0362693358241567 4 11 "GO:0015670;GO:0019755" "one-carbon compound transport" 0.199824098488245
1392 0.261985602759869 5 6 "GO:0015671" "oxygen transport" 0.576613829556323
-831 0.503378423758366 6 6 "GO:0015677" "copper ion import" 0.770813235807641
-904 0.46667532969275 3 6 "GO:0015679" "plasma membrane copper ion transport" 0.74639664028779
2544 0.00375402587033112 2 12 "GO:0015693;GO:1903830" "magnesium ion transport" 0.0487634864480594
-257 0.417548162229802 4 93 "GO:0015695" "organic cation transport" 0.709522089130821
902 0.266965385383377 5 14 "GO:0015697" "quaternary ammonium group transport" 0.580355598801219
-958 0.000537951451532525 4 122 "GO:0015698" "inorganic anion transport" 0.0131674910636568
-486 0.433734497426447 2 24 "GO:0015701" "bicarbonate transport" 0.721697950263318
-2927 0.00387345331602816 7 9 "GO:0015705;GO:0061588;GO:0061590;GO:0061591" "calcium activated phospholipid scrambling" 0.0496809122313772
-250 0.309877383816552 6 155 "GO:0015718" "monocarboxylic acid transport" 0.621481568984759
-420 0.558258807796457 2 18 "GO:0015721;GO:0015722" "bile acid and bile salt transport" 0.804075093532207
-2656 0.032395782730024 2 6 "GO:0015732;GO:0097254;GO:0097744" "renal tubular secretion" 0.187657559635629
-899 0.434155061380192 4 7 "GO:0015734;GO:0042918;GO:0098712" "L-glutamate import across plasma membrane" 0.721865804674921
-910 0.192076242877082 4 19 "GO:0015740" "C4-dicarboxylate transport" 0.491926895195977
-2691 0.0477550995832433 2 5 "GO:0015742" "alpha-ketoglutarate transport" 0.236013662580484
-2272 0.00113167689486506 2 19 "GO:0015747" "urate transport" 0.0233358325619602
-282 0.370289807495226 4 94 "GO:0015748" "organophosphate ester transport" 0.66755517675158
1634 0.128399597254744 7 8 "GO:0015755;GO:0015766;GO:0015772;GO:0015771" "fructose transmembrane transport" 0.408686725026938
1043 0.277859722064581 3 10 "GO:0015757" "galactose transmembrane transport" 0.591408694855678
-1929 0.0279690944700183 4 12 "GO:0015780;GO:0090481" "nucleotide-sugar transmembrane transport" 0.171971047781618
416 0.759617877081217 2 5 "GO:0015791" "polyol transmembrane transport" 0.903797838717495
-1077 0.083043786745485 5 24 "GO:0015800" "acidic amino acid transport" 0.323547876305465
503 0.470827559975277 3 19 "GO:0015801" "aromatic amino acid transport" 0.749548930496615
89 0.88434085719642 2 25 "GO:0015802" "basic amino acid transport" 0.956370643710058
-157 0.753144336257641 2 37 "GO:0015804" "neutral amino acid transport" 0.901271623142424
-228 0.538060219916353 2 68 "GO:0015807;GO:1902475" "L-amino acid transport" 0.792496581128121
-818 0.297879821904069 3 15 "GO:0015813;GO:0051938" "L-glutamate import" 0.613850674123006
-49 0.949838156430787 4 15 "GO:0015819;GO:1902022;GO:0051666" "L-lysine transport" 0.981045594651415
-527 0.646745039593548 2 7 "GO:0015825;GO:0032329" "L-serine transport" 0.851933090976008
1150 0.316985582399386 2 7 "GO:0015837;GO:0015842;GO:0098700" "amine transport" 0.626573996337936
-559 0.462554941853629 5 16 "GO:0015844" "monoamine transport" 0.744324071855397
-396 0.186677054909954 4 104 "GO:0015850" "organic hydroxy compound transport" 0.486057634241793
264 0.745178920384104 5 14 "GO:0015851" "nucleobase transport" 0.897556622686558
1408 0.300484133498283 2 5 "GO:0015854" "guanine transport" 0.616050111292995
-616 0.432494605300277 2 15 "GO:0015865;GO:0072530;GO:0015868" "purine-containing compound transmembrane transport" 0.720786877284479
1606 0.195818233171651 4 6 "GO:0015870;GO:1901374" "acetate ester transport" 0.494598863840924
-607 0.597445917382478 5 7 "GO:0015871" "choline transport" 0.822700941772401
-123 0.908972747674418 3 8 "GO:0015882;GO:0070837;GO:0070904" "dehydroascorbic acid transport" 0.967348528183877
1823 0.0165385086478576 3 16 "GO:0015884;GO:0098838" "folic acid transport" 0.125998407066487
117 0.833685977258854 2 30 "GO:0015886;GO:1901678" "heme transport" 0.940766683002746
1596 0.240557010288751 5 5 "GO:0015888" "thiamine transport" 0.549759185247298
123 0.811549274097672 2 35 "GO:0015889" "cobalamin transport" 0.928472784373769
-224 0.807177081746813 5 11 "GO:0015898;GO:0035874;GO:0120126;GO:0071503;GO:0071504;GO:0097184;GO:0097185" "response to heparin" 0.926683279836649
579 0.134977200276542 3 62 "GO:0015909;GO:0015908" "fatty acid transport" 0.41789373424011
-457 0.284496517926376 2 51 "GO:0015914" "phospholipid transport" 0.597032013876986
-559 0.218035590913963 5 45 "GO:0015918;GO:0030301" "sterol transport" 0.522489700935135
454 0.526170220552947 2 18 "GO:0015919" "peroxisomal membrane transport" 0.78594709729809
-308 0.126506612535868 5 233 "GO:0015931;GO:0050658;GO:0050657;GO:0051236" "nucleobase-containing compound transport" 0.404228652811421
446 0.597402196246643 2 13 "GO:0015936" "coenzyme A metabolic process" 0.822700941772401
816 0.420554468029561 2 9 "GO:0015937" "coenzyme A biosynthetic process" 0.711895644982651
162 0.816524987095393 2 19 "GO:0015949" "nucleobase-containing small molecule interconversion" 0.930920014609273
1322 0.331069396230323 3 5 "GO:0015959" "diadenosine polyphosphate metabolic process" 0.638806162760297
1494 1.78310951465753e-12 3 210 "GO:0015980" "energy derivation by oxidation of organic compounds" 6.35282295416597e-10
2662 0.000698060000801547 2 15 "GO:0015985;GO:0015986;GO:0042776" "energy coupled proton transport, down electrochemical gradient" 0.016103089155181
1223 0.119343978183785 2 15 "GO:0015988" "energy coupled proton transmembrane transport, against electrochemical gradient" 0.390088140719986
-32 0.859234557546286 1 291 "GO:0016032;GO:0044403" "biological process involved in symbiotic interaction" 0.948355560036275
383 0.0641881512493722 2 220 "GO:0016042" "lipid catabolic process" 0.276879076184068
-538 0.154760241555478 2 65 "GO:0016048;GO:0050951;GO:0050961" "detection of temperature stimulus" 0.446262628292445
-718 0.00015428744981123 2 263 "GO:0016049;GO:0048588" "cell growth" 0.00531959900881407
-634 0.000305155630947503 2 309 "GO:0016050" "vesicle organization" 0.0090370821823392
382 0.225630191217733 2 94 "GO:0016051" "carbohydrate biosynthetic process" 0.532756412473977
595 0.0266262376014598 2 130 "GO:0016052" "carbohydrate catabolic process" 0.166103172897044
352 0.0373961145934379 3 334 "GO:0016053;GO:0046394" "organic acid biosynthetic process" 0.203316481272334
-739 0.000155723487527262 3 248 "GO:0016055;GO:0198738;GO:1905114" "obsolete cell surface receptor signaling pathway involved in cell-cell signaling" 0.00534039960167022
-894 0.239745405803597 4 16 "GO:0016059" "negative regulation of opsin-mediated signaling pathway" 0.548827012699549
856 0.490272761310441 2 6 "GO:0016060;GO:1900737" "negative regulation of phospholipase C-activating G protein-coupled receptor signaling pathway" 0.76042496367956
-734 0.423423494861882 2 11 "GO:0016062;GO:0036367" "light adaption" 0.71367057409506
-1279 0.00329582086299223 3 49 "GO:0016064;GO:0019724" "B cell mediated immunity" 0.0459369548138561
314 0.0143620222490274 2 597 "GO:0016071" "mRNA metabolic process" 0.116159666089714
423 0.18338218610891 2 92 "GO:0016073" "snRNA metabolic process" 0.481600164974128
1139 0.122741002558517 2 17 "GO:0016074" "sno(s)RNA metabolic process" 0.396678928131294
-295 0.516393390550566 4 45 "GO:0016075;GO:0034661" "obsolete ncRNA catabolic process" 0.780652878525335
-913 0.27891497753626 4 13 "GO:0016078" "tRNA decay" 0.592773364193825
-2061 0.00673273469116481 3 16 "GO:0016080" "synaptic vesicle targeting" 0.0704356077886459
-1594 0.0102629923960246 2 24 "GO:0016081" "synaptic vesicle docking" 0.0944283647571101
-505 0.436271279156683 2 22 "GO:0016082" "synaptic vesicle priming" 0.723528134381896
2112 0.0660248092154867 3 7 "GO:0016093;GO:0019348" "polyprenol metabolic process" 0.282654940920505
1005 0.3820327116002 5 7 "GO:0016114" "terpenoid biosynthetic process" 0.680170954883976
-271 0.404923324899663 3 88 "GO:0016125;GO:0008203" "sterol metabolic process" 0.697223592541218
-237 0.685191238180487 5 27 "GO:0016126;GO:1902653" "sterol biosynthetic process" 0.868062309453074
572 0.287830272953279 3 32 "GO:0016137" "glycoside metabolic process" 0.602153317675817
1497 0.0367884697678981 2 18 "GO:0016139" "glycoside catabolic process" 0.201472635885167
555 0.232220964761001 3 43 "GO:0016180" "snRNA processing" 0.539272175944199
-1619 0.192174869361732 7 6 "GO:0016185" "synaptic vesicle budding from presynaptic endocytic zone membrane" 0.491928611432098
-1013 0.378049053559528 5 7 "GO:0016188" "synaptic vesicle maturation" 0.676081589647868
-1631 0.230219614645784 3 5 "GO:0016191;GO:0072318;GO:0072319" "synaptic vesicle uncoating" 0.537812918192831
-860 1.87533448801087e-05 3 234 "GO:0016197" "endosomal transport" 0.00109715806447645
-1159 0.0243028459933687 3 35 "GO:0016198;GO:0016199" "axon choice point recognition" 0.157691586575298
-754 0.336726672007263 2 15 "GO:0016201" "synaptic target inhibition" 0.642735668142183
-708 0.0651469974334678 2 63 "GO:0016203" "muscle attachment" 0.279643704511934
-182 0.865407981892641 2 8 "GO:0016204" "determination of muscle attachment site" 0.94950579775492
1363 0.0281915035253334 2 24 "GO:0016226;GO:0031163" "iron-sulfur cluster assembly" 0.172511557354927
-534 0.361485336595428 4 27 "GO:0016233" "telomere capping" 0.660348533182885
-311 0.242859074730203 4 132 "GO:0016236" "macroautophagy" 0.551702177203256
31 0.934662238961874 2 67 "GO:0016239" "positive regulation of macroautophagy" 0.977174590554695
183 0.45326092765029 2 158 "GO:0016241" "regulation of macroautophagy" 0.737756936299825
-275 0.558419434502446 2 42 "GO:0016242" "negative regulation of macroautophagy" 0.804075093532207
276 0.734150463431841 -1 14 "GO:0016254" "obsolete preassembly of GPI anchor in ER membrane" 0.892532117912492
12 0.991960347805068 2 7 "GO:0016255" "attachment of GPI anchor to protein" 0.99626693857528
1954 0.150705512484759 4 5 "GO:0016259" "selenocysteine metabolic process" 0.441111114360913
590 0.362696092023372 5 22 "GO:0016266" "protein O-linked glycosylation via N-acetyl-galactosamine" 0.660354872513785
558 0.652971402562011 -1 6 "GO:0016267" "obsolete core 1 and core 2 O-glycan biosynthetic process" 0.855397351508571
-286 0.177501393903623 3 209 "GO:0016311" "dephosphorylation" 0.474798920288722
-848 0.19100209862967 2 22 "GO:0016318" "ommatidial rotation" 0.490154645262935
-918 0.00375086426361496 3 93 "GO:0016319" "mushroom body development" 0.0487634864480594
1853 0.0432857526686613 2 11 "GO:0016321" "female meiosis chromosome segregation" 0.2220732254913
-428 0.289187942201991 3 57 "GO:0016322" "neuron remodeling" 0.603385161330285
299 0.578698834749226 2 32 "GO:0016325;GO:0030951" "establishment or maintenance of microtubule cytoskeleton polarity" 0.812779373230946
-1675 0.0677599628485862 2 11 "GO:0016330" "second mitotic wave involved in compound eye morphogenesis" 0.286072838543768
-673 4.53621641199859e-05 2 351 "GO:0016331" "morphogenesis of embryonic epithelium" 0.00210802578624253
-1456 0.097275305589683 2 12 "GO:0016332" "establishment or maintenance of polarity of embryonic epithelium" 0.345418900745646
-582 0.190160381073206 2 47 "GO:0016333" "morphogenesis of follicular epithelium" 0.489561832124637
-814 0.149613306889681 3 29 "GO:0016334" "establishment or maintenance of polarity of follicular epithelium" 0.439116767543947
-424 0.693171065017529 2 8 "GO:0016335" "morphogenesis of larval imaginal disc epithelium" 0.872760769121953
-1905 0.161218448519288 3 5 "GO:0016336" "establishment or maintenance of polarity of larval imaginal disc epithelium" 0.455058939416459
-1690 0.00462979033828921 2 26 "GO:0016338" "calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules" 0.0560260568199241
-2005 4.73073772912688e-08 2 69 "GO:0016339" "calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules" 8.92300619320314e-06
-2557 0.00011762988247409 5 21 "GO:0016340" "calcium-dependent cell-matrix adhesion" 0.00433540480635827
13 0.991584615721523 4 6 "GO:0016344" "meiotic chromosome movement towards spindle pole" 0.996088994458353
-1418 0.106235273903984 3 12 "GO:0016348" "imaginal disc-derived leg joint morphogenesis" 0.364660103435852
-740 7.33066075052379e-05 2 272 "GO:0016358;GO:0048813" "dendrite development" 0.0030252258560779
-594 0.0207593751540448 3 142 "GO:0016441;GO:0031047;GO:0035194" "regulatory ncRNA-mediated gene silencing" 0.144549264780553
-482 0.316989558835867 3 40 "GO:0016447;GO:0016445" "somatic diversification of immunoglobulins" 0.626573996337936
-344 0.0921675878156809 -1 226 "GO:0016458" "obsolete gene silencing" 0.336600649579705
-887 0.137217250519223 2 26 "GO:0016476" "regulation of embryonic cell shape" 0.419672350337764
-608 8.48953030091517e-10 2 1044 "GO:0016477;GO:0048870;GO:0051674" "localization of cell" 2.17773431279076e-07
346 0.693606593640384 7 12 "GO:0016479;GO:1901837" "negative regulation of transcription by RNA polymerase I" 0.872760769121953
-586 0.0230398361504473 4 141 "GO:0016482" "cytosolic transport" 0.153590924358439
-497 0.0212692780258369 3 202 "GO:0016485" "protein processing" 0.146824413325826
-1072 0.0137468181846645 3 49 "GO:0016486;GO:0140448" "peptide hormone processing" 0.113264504911433
-937 0.00360605186482675 2 90 "GO:0016525;GO:2000181;GO:1901343" "negative regulation of vasculature development" 0.0482789365535155
-612 0.435641571891466 2 15 "GO:0016540" "protein autoprocessing" 0.723301514703543
1767 0.0661456356921667 6 10 "GO:0016545;GO:0048065;GO:0045433" "male courtship behavior, veined wing generated song production" 0.282841371121462
92 0.889509542974853 2 21 "GO:0016556" "mRNA modification" 0.958887997831187
-105 0.900881770560214 3 13 "GO:0016558" "protein import into peroxisome matrix" 0.964017152444961
1384 0.308594351053128 3 5 "GO:0016559" "peroxisome fission" 0.620914258457876
-95 0.462750674331431 2 578 "GO:0016567;GO:0032446" "protein modification by small protein conjugation" 0.744324071855397
87 0.619028324618345 -1 313 "GO:0016569;GO:0016570" "obsolete covalent chromatin modification" 0.838218885998441
-163 0.650327570200505 -1 72 "GO:0016571;GO:0034968" "obsolete histone methylation" 0.853571573412984
29 0.957515690842638 -1 32 "GO:0016572" "obsolete histone phosphorylation" 0.983589070293955
-869 0.522793035102214 -1 5 "GO:0016576" "obsolete histone dephosphorylation" 0.783334517315537
-1066 0.108208891846181 -1 21 "GO:0016578" "obsolete histone deubiquitination" 0.368335256586815
721 0.000370702261034423 2 230 "GO:0016579;GO:0070646" "protein modification by small protein removal" 0.0103346872958177
-212 0.843860671762281 -1 8 "GO:0016584" "obsolete nucleosome positioning" 0.94428171139618
-1044 0.107629744953393 2 22 "GO:0016601" "Rac protein signal transduction" 0.367534374007513
-805 0.248514830948275 3 19 "GO:0016925" "protein sumoylation" 0.558222630778034
1069 0.266094946979081 4 10 "GO:0016926" "protein desumoylation" 0.580036334118575
-1196 0.105018104326021 2 17 "GO:0016973" "poly(A)+ mRNA export from nucleus" 0.362840251241086
110 0.929391155184511 3 6 "GO:0016998" "cell wall macromolecule catabolic process" 0.975073666086872
439 0.113982108041992 2 121 "GO:0016999" "antibiotic metabolic process" 0.37922867699213
-2233 0.0148617284000705 2 11 "GO:0017000" "antibiotic biosynthetic process" 0.11854261720106
455 0.305537710369252 2 47 "GO:0017001" "antibiotic catabolic process" 0.619864960983745
793 0.140785988911071 4 32 "GO:0017004" "cytochrome complex assembly" 0.425275811062976
183 0.556568334480817 2 96 "GO:0017015;GO:1903844" "regulation of cellular response to transforming growth factor beta stimulus" 0.803166680698803
-81 0.71929835594747 5 187 "GO:0017038" "protein import" 0.886577043377114
452 0.673945826271099 2 8 "GO:0017062;GO:0034551" "respiratory chain complex III assembly" 0.864098433938932
-419 0.367036210004508 2 43 "GO:0017085" "response to insecticide" 0.663575376354575
-1584 0.0373025167400598 2 16 "GO:0017121" "plasma membrane phospholipid scrambling" 0.203246422985559
-663 0.00910039209920669 3 145 "GO:0017145" "stem cell division" 0.0877606233567105
375 0.178820856932523 2 120 "GO:0017148;GO:0034249" "negative regulation of amide metabolic process" 0.476260961817407
-713 0.0228042359123438 3 95 "GO:0017156;GO:0016079" "calcium-ion regulated exocytosis" 0.15281459237812
-530 0.0427416501274539 2 137 "GO:0017157" "regulation of exocytosis" 0.220339390890162
-640 0.163460356205467 2 44 "GO:0017158" "regulation of calcium ion-dependent exocytosis" 0.457549847045604
-2103 0.0096630392140978 3 14 "GO:0017182;GO:0017183;GO:0018202;GO:1900247" "regulation of cytoplasmic translational elongation" 0.0908637397067583
2600 0.0558401607920311 2 5 "GO:0017187;GO:0018214" "peptidyl-glutamic acid carboxylation" 0.256768584894826
2107 0.121158488524086 2 5 "GO:0017196" "N-terminal peptidyl-methionine acetylation" 0.394010845286493
-244 0.479629810311997 3 78 "GO:0018022" "peptidyl-lysine methylation" 0.754321133867899
504 0.398389897665255 2 26 "GO:0018023" "peptidyl-lysine trimethylation" 0.693712599450991
-291 0.799861228625789 2 7 "GO:0018026" "peptidyl-lysine monomethylation" 0.923680732860747
862 0.395138617705825 2 9 "GO:0018027" "peptidyl-lysine dimethylation" 0.691978141820714
2468 0.00343502703320431 -1 13 "GO:0018065" "obsolete protein-cofactor linkage" 0.0467703362291704
-521 0.60752985691427 2 9 "GO:0018094" "protein polyglycylation" 0.830017749172989
-4 0.996284396071312 5 13 "GO:0018095" "protein polyglutamylation" 0.997981452633445
33 0.893777460403315 2 151 "GO:0018105;GO:0018209" "peptidyl-serine modification" 0.960421389672664
222 0.550985541295459 2 67 "GO:0018107;GO:0018210" "peptidyl-threonine modification" 0.800369744865936
-1192 1.06465729709177e-07 2 187 "GO:0018108;GO:0018212" "peptidyl-tyrosine modification" 1.75067878108962e-05
-1041 0.200145609133957 3 14 "GO:0018126" "protein hydroxylation" 0.498800738282861
-537 0.524017565091139 2 13 "GO:0018146" "keratan sulfate proteoglycan biosynthetic process" 0.784363815463283
-1453 0.0850650229920244 2 13 "GO:0018149" "peptide cross-linking" 0.326464388059756
505 0.638713582749947 2 8 "GO:0018158" "protein oxidation" 0.84932336687027
-262 0.0263294685241601 2 715 "GO:0018193" "peptidyl-amino acid modification" 0.165235173471827
-593 0.340081204372694 2 24 "GO:0018195" "peptidyl-arginine modification" 0.645248746639671
1284 0.0386398167426528 -1 24 "GO:0018196;GO:0018279" "obsolete peptidyl-asparagine modification" 0.206669845513455
2430 0.0739084192551365 2 5 "GO:0018197" "peptidyl-aspartic acid modification" 0.300554656108554
-616 0.403460792989691 2 17 "GO:0018198" "peptidyl-cysteine modification" 0.696847310919173
314 0.592311444937757 2 27 "GO:0018200" "peptidyl-glutamic acid modification" 0.820408919305796
266 0.187513093648171 2 232 "GO:0018205" "peptidyl-lysine modification" 0.486260197964303
1511 0.116169645209015 2 10 "GO:0018206" "peptidyl-methionine modification" 0.383681374485746
-1553 0.0353284226787388 3 17 "GO:0018216" "peptidyl-arginine methylation" 0.196733773613563
-1795 0.148048164417393 2 6 "GO:0018335;GO:0106077" "protein succinylation" 0.436721655201813
442 0.662894520277396 2 9 "GO:0018342;GO:0097354" "protein prenylation" 0.85899989307576
94 0.939754920441821 3 6 "GO:0018344" "protein geranylgeranylation" 0.977669429358762
-435 0.502133114425434 2 22 "GO:0018345" "protein palmitoylation" 0.770156109556113
124 0.870364683890299 3 16 "GO:0018410" "C-terminal protein amino acid modification" 0.950940272719409
237 0.778739220355641 -1 13 "GO:0018904" "obsolete ether metabolic process" 0.914985092426106
-543 0.0283652736714303 2 153 "GO:0018958" "phenol-containing compound metabolic process" 0.173244285766555
-472 0.144473463673322 2 89 "GO:0018991" "egg-laying behavior" 0.431938611905368
-485 0.332702579262566 4 37 "GO:0018992" "germ-line sex determination" 0.639958500543142
-377 0.589066810075472 4 19 "GO:0018993" "somatic sex determination" 0.818739618897985
-431 0.423439347330688 2 32 "GO:0018996" "molting cycle, collagen and cuticulin-based cuticle" 0.71367057409506
-574 0.531442055176229 2 11 "GO:0019042;GO:0019043;GO:0075713" "viral latency" 0.788511371849835
970 0.0346246637886743 -1 44 "GO:0019048;GO:0044003;GO:0044068" "symbiont-mediated perturbation of host process" 0.194345230122666
191 0.814014863306158 4 14 "GO:0019050;GO:0033668;GO:0052041;GO:0052150;GO:0039506;GO:0039507;GO:0039513;GO:0039516;GO:0039526;GO:0052053;GO:0052055;GO:0052148;GO:0060715;GO:0097296" "syncytiotrophoblast cell differentiation involved in labyrinthine layer development" 0.929707531397922
635 0.317048591628973 -1 23 "GO:0019054" "obsolete modulation by virus of host cellular process" 0.626573996337936
-854 0.0069510878298455 2 93 "GO:0019058" "viral life cycle" 0.0718989133109664
-812 0.165798515483033 2 27 "GO:0019068" "virion assembly" 0.459492601466158
334 0.641676891626343 2 18 "GO:0019079" "viral genome replication" 0.850050541316311
313 0.579743912782511 2 29 "GO:0019080" "viral gene expression" 0.81318847608798
1745 0.0217105512151293 2 16 "GO:0019081;GO:0075522" "viral translation" 0.149068270816514
2227 0.0526203183691267 5 7 "GO:0019087" "symbiont-mediated transformation of host cell" 0.248493447497209
-279 0.148023787196773 2 254 "GO:0019098" "reproductive behavior" 0.436721655201813
-1242 0.22060464134091 5 9 "GO:0019099" "female germ-line sex determination" 0.525729306919084
149 0.890089956794308 2 8 "GO:0019100" "male germ-line sex determination" 0.95896803115408
-272 0.84135404776406 2 5 "GO:0019102" "male somatic sex determination" 0.943617262733634
-89 0.596044159345679 6 336 "GO:0019216" "regulation of lipid metabolic process" 0.822333802031193
353 0.329932594823461 2 71 "GO:0019217" "regulation of fatty acid metabolic process" 0.638185690021799
-345 0.0588332525675627 3 285 "GO:0019221" "cytokine-mediated signaling pathway" 0.264214039716932
440 0.307317617507856 2 50 "GO:0019228" "neuronal action potential" 0.620719789698487
-281 0.36228691297174 6 98 "GO:0019229" "regulation of vasoconstriction" 0.660354872513785
552 0.68458779560752 5 5 "GO:0019230" "proprioception" 0.8677994859453
-395 0.115142959989953 5 149 "GO:0019233" "sensory perception of pain" 0.381401893581694
739 0.586969238666534 3 5 "GO:0019236" "response to pheromone" 0.817860609747411
1603 0.196515692517638 2 6 "GO:0019249" "lactate biosynthetic process" 0.495383308221546
647 0.0547239174995503 2 82 "GO:0019320;GO:0046365" "monosaccharide catabolic process" 0.253389518357124
1932 0.0351178638606382 3 11 "GO:0019321" "pentose metabolic process" 0.196369234479426
-20 0.969545814026575 2 34 "GO:0019336;GO:0019614;GO:0042420;GO:0042424" "phenol-containing compound catabolic process" 0.987719984964643
-67 0.848986234380863 3 75 "GO:0019359;GO:0019363;GO:0072525" "pyridine-containing compound biosynthetic process" 0.945659513997605
-785 0.302005015136932 3 16 "GO:0019370" "leukotriene biosynthetic process" 0.617195080329237
101 0.894726397467113 3 16 "GO:0019372" "lipoxygenase pathway" 0.960910788754509
1101 0.0895117374585678 2 22 "GO:0019377" "glycolipid catabolic process" 0.334521429091955
477 0.162431795672746 4 80 "GO:0019395;GO:0034440" "lipid oxidation" 0.456165306979545
320 0.684099945088065 6 15 "GO:0019430;GO:0071450;GO:0071451" "cellular response to superoxide" 0.8677994859453
-176 0.791464026298571 2 21 "GO:0019432;GO:0046463;GO:0046460" "triglyceride biosynthetic process" 0.920670923390665
170 0.822927506427315 2 16 "GO:0019433" "triglyceride catabolic process" 0.934720881813385
550 4.1025193659827e-05 -1 541 "GO:0019439;GO:1901361" "obsolete organic cyclic compound catabolic process" 0.0020200049897157
-836 0.384826169828485 -1 10 "GO:0019471" "obsolete 4-hydroxyproline metabolic process" 0.68244817967375
-888 0.474276696729667 2 6 "GO:0019511;GO:0018401" "peptidyl-proline hydroxylation" 0.751739114218328
1745 0.159838611579699 4 6 "GO:0019530;GO:0019694" "taurine metabolic process" 0.452188530488414
221 0.858437244672587 2 6 "GO:0019532" "oxalate transport" 0.948355560036275
127 0.238750825343871 2 870 "GO:0019637" "organophosphate metabolic process" 0.547606953837713
2836 5.7479550203335e-13 6 60 "GO:0019646;GO:0042773;GO:0042775" "mitochondrial ATP synthesis coupled electron transport" 2.30385222158742e-10
-1016 0.344486048712719 3 8 "GO:0019673" "GDP-mannose metabolic process" 0.647144428026337
224 0.538088395799939 6 70 "GO:0019674" "NAD+ metabolic process" 0.792496581128121
1968 0.00303603871129957 2 21 "GO:0019682" "glyceraldehyde-3-phosphate metabolic process" 0.0434600809275985
-3078 0.000454956612266623 3 12 "GO:0019695;GO:0042426" "choline catabolic process" 0.0118209546197614
-528 0.0370933738926632 2 146 "GO:0019722" "calcium-mediated signaling" 0.202623344781643
-54 0.636072945035431 2 773 "GO:0019725" "cellular homeostasis" 0.847348524410515
-24 0.946440653342233 3 76 "GO:0019730" "antimicrobial humoral response" 0.979714726126075
280 0.613865572967721 2 30 "GO:0019731" "antibacterial humoral response" 0.834344351832649
-843 0.299715479619408 4 14 "GO:0019732" "antifungal humoral response" 0.616049798333097
1645 0.15226050694384 2 7 "GO:0019747" "regulation of isoprenoid metabolic process" 0.442438228245563
-275 0.269735316767607 2 151 "GO:0019748" "secondary metabolic process" 0.58456498722718
-770 0.0311000023399736 2 73 "GO:0019751" "polyol metabolic process" 0.182976435785551
-187 0.371798901147355 2 215 "GO:0019827;GO:0098727" "maintenance of cell number" 0.66938415302021
995 0.422670087784083 2 6 "GO:0019835" "cytolysis" 0.713423127414292
607 0.397254428443432 3 18 "GO:0019852;GO:1901334" "L-ascorbic acid metabolic process" 0.693222489689178
657 0.540965085464336 3 8 "GO:0019853;GO:1901336" "L-ascorbic acid biosynthetic process" 0.79505045396086
35 0.908092612428754 2 104 "GO:0019882" "antigen processing and presentation" 0.966722065217629
-1413 0.0377930246148339 2 20 "GO:0019896" "axonal transport of mitochondrion" 0.204727777287966
133 0.73530341866417 2 60 "GO:0019915;GO:0170062" "lipid storage" 0.892918163963894
-2559 0.025930353842389 3 7 "GO:0019918" "peptidyl-arginine methylation, to symmetrical-dimethyl arginine" 0.163949691281523
-972 0.474615410072402 3 5 "GO:0019919" "peptidyl-arginine methylation, to asymmetrical-dimethyl arginine" 0.751779455469433
-391 0.0380908465332999 -1 266 "GO:0019932" "obsolete second-messenger-mediated signaling" 0.205841323616098
-1693 0.00906327276288056 2 22 "GO:0019934" "cGMP-mediated signaling" 0.0876663170865053
