"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
44 0.941074599090761 7 27 "GO:0006376" "mRNA splice site recognition" 0.986758977704868
470 0.334142551926036 -1 41 "GO:0006378;GO:0043631" "obsolete mRNA polyadenylation" 0.710951006942859
1648 0.00277374264412363 -1 32 "GO:0006379" "obsolete mRNA cleavage" 0.10312550686129
85 0.942695912571054 2 7 "GO:0006382;GO:0016553" "base conversion or substitution editing" 0.987688566485913
441 0.462331948815721 5 27 "GO:0006383" "transcription by RNA polymerase III" 0.794792541926591
1427 0.225037259726435 5 7 "GO:0006384" "transcription initiation at RNA polymerase III promoter" 0.620685958216308
906 0.33463874986946 5 11 "GO:0006390" "mitochondrial transcription" 0.711239580381204
395 0.000487685744953391 3 818 "GO:0006396" "RNA processing" 0.0369034671945907
2000 0.150765750501119 5 5 "GO:0006398" "mRNA 3'-end processing by stem-loop binding and cleavage" 0.524175841742269
733 0.00558623481540381 5 140 "GO:0006399" "tRNA metabolic process" 0.145468268553349
650 0.103818498821604 2 61 "GO:0006400" "tRNA modification" 0.458701222138452
453 0.0156385894910282 3 283 "GO:0006401;GO:0141188" "nucleic acid catabolic process" 0.224525463406905
-14 0.939347000744097 2 280 "GO:0006403" "RNA localization" 0.986590448854675
162 0.527182869539813 2 150 "GO:0006405;GO:0006406;GO:0051028;GO:0071166;GO:0071426;GO:0071427" "RNA export from nucleus" 0.828613193375781
-2874 0.00350315930088209 7 10 "GO:0006409;GO:0051031;GO:0071431" "tRNA transport" 0.116145982594194
578 0.000680798669759028 2 346 "GO:0006412;GO:0043043" "peptide biosynthetic process" 0.0454593591554613
967 0.000713399673791386 2 120 "GO:0006413" "translational initiation" 0.0454593591554613
608 0.0919560020432436 3 75 "GO:0006414" "translational elongation" 0.442378607078501
371 0.027849119176093 3 351 "GO:0006417;GO:0034248" "regulation of amide metabolic process" 0.286143026422732
1008 0.0868670031646549 4 28 "GO:0006418;GO:0043039;GO:0043038" "amino acid activation" 0.433795469219767
871 0.0267109988806953 2 63 "GO:0006446" "regulation of translational initiation" 0.281184914537051
319 0.638700937765182 2 21 "GO:0006448" "regulation of translational elongation" 0.871872207077602
-159 0.908827097999878 2 5 "GO:0006449" "regulation of translational termination" 0.975931185603875
38 0.972657941796965 3 8 "GO:0006450;GO:0106074" "regulation of translational fidelity" 0.99326872972371
242 0.275236085130971 2 201 "GO:0006457" "protein folding" 0.663767761779745
558 0.235035504503963 3 44 "GO:0006458" "'de novo' protein folding" 0.627402521794057
1533 0.0277467623516571 2 20 "GO:0006465" "signal peptide processing" 0.286092517571553
72 0.49734682828162 3 954 "GO:0006468;GO:0016310" "phosphorylation" 0.814181286367548
564 0.0391759519351406 3 131 "GO:0006470" "protein dephosphorylation" 0.323465626247528
-1010 0.0430095057231284 -1 39 "GO:0006471" "obsolete protein ADP-ribosylation" 0.331417600748302
231 0.404711959626514 2 128 "GO:0006473;GO:0006475;GO:0016573;GO:0018393;GO:0018394" "protein acetylation" 0.759483328668948
-1457 0.0916056889969476 3 13 "GO:0006474" "N-terminal protein amino acid acetylation" 0.441685001220665
-1089 0.294096507783244 2 9 "GO:0006477" "protein sulfation" 0.679708493734037
-376 0.175490169465871 2 127 "GO:0006479;GO:0008213" "protein methylation" 0.559911499197311
-150 0.829271927069593 4 20 "GO:0006482;GO:0008214;GO:0016577;GO:0070076" "protein demethylation" 0.950164315461708
55 0.808458284962447 2 191 "GO:0006486;GO:0043413;GO:0070085" "glycosylation" 0.940836563936758
1013 0.0039228198180318 4 79 "GO:0006487" "protein N-linked glycosylation" 0.122398122342745
405 0.591946189624484 2 17 "GO:0006488;GO:0006490" "obsolete oligosaccharide-lipid intermediate biosynthetic process" 0.85556399130745
1508 0.235378964623733 2 6 "GO:0006489;GO:0046465" "dolichyl diphosphate biosynthetic process" 0.627450315247299
-84 0.911446914593581 5 17 "GO:0006491" "N-glycan processing" 0.976420145680532
-107 0.72304391401876 4 107 "GO:0006493" "protein O-linked glycosylation" 0.904046874900151
454 0.69938941250255 2 7 "GO:0006498" "N-terminal protein lipidation" 0.89471862575421
1125 0.306541460469743 3 8 "GO:0006501" "C-terminal protein lipidation" 0.685886821850973
-294 0.57166596115158 3 36 "GO:0006505;GO:0006506" "GPI anchor metabolic process" 0.848006333516366
40 0.690549444247508 2 1075 "GO:0006508" "proteolysis" 0.893207613476151
153 0.849005381062815 4 15 "GO:0006509" "membrane protein ectodomain proteolysis" 0.957363711605194
217 0.122362448398736 3 514 "GO:0006511;GO:0019941;GO:0043632;GO:0051603" "proteolysis involved in protein catabolic process" 0.481367136453009
-130 0.725609788576402 3 71 "GO:0006513" "protein monoubiquitination" 0.905542910904802
1753 0.000872739160077045 3 35 "GO:0006515;GO:0051788;GO:0071218" "response to misfolded protein" 0.0521692151352921
1429 0.0152064693455877 2 28 "GO:0006517" "protein deglycosylation" 0.222336100409961
431 0.00161721617790425 2 545 "GO:0006518;GO:0043604" "amide biosynthetic process" 0.0759265288779572
243 0.174743689842061 3 312 "GO:0006520" "amino acid metabolic process" 0.559580370927695
512 0.411284857402306 2 25 "GO:0006521" "regulation of amino acid metabolic process" 0.760302114724541
-805 0.333246001241226 3 14 "GO:0006522;GO:0009078;GO:0042851" "alanine metabolic process" 0.710453523362137
-102 0.909270967925705 3 12 "GO:0006525" "arginine metabolic process" 0.975931185603875
1098 0.264689196515524 2 10 "GO:0006528" "asparagine metabolic process" 0.653742684955175
1361 0.247133167664998 3 7 "GO:0006530;GO:0070982" "L-asparagine metabolic process" 0.637932077935022
657 0.576442646599009 4 7 "GO:0006531" "aspartate metabolic process" 0.850434171113702
586 0.43742712427479 3 17 "GO:0006534" "cysteine metabolic process" 0.776854654869786
702 0.224652821196527 3 29 "GO:0006536" "glutamate metabolic process" 0.61989143969801
2452 0.0780843439962369 3 5 "GO:0006537" "glutamate biosynthetic process" 0.417115049779565
1492 0.0633826779459726 2 15 "GO:0006541" "glutamine metabolic process" 0.387552822312817
451 0.420718536632701 3 31 "GO:0006544" "glycine metabolic process" 0.765938756756732
-1044 0.411158265016302 2 6 "GO:0006545" "glycine biosynthetic process" 0.760302114724541
2085 0.134112258939162 2 5 "GO:0006546" "glycine catabolic process" 0.500644253915665
61 0.953118734466488 3 9 "GO:0006547;GO:0052803;GO:0006548;GO:0052805" "L-histidine metabolic process" 0.988372338141381
-1763 0.165348402485956 2 6 "GO:0006551;GO:0006552" "L-leucine metabolic process" 0.545115799482147
-989 0.0819938784536316 3 30 "GO:0006553" "lysine metabolic process" 0.425486611362532
-1492 0.0969366186661479 2 12 "GO:0006554" "lysine catabolic process" 0.448881447991838
-37 0.952115128457869 4 26 "GO:0006555" "methionine metabolic process" 0.988372338141381
110 0.890777908829829 3 15 "GO:0006558;GO:0006559;GO:1902221" "L-phenylalanine metabolic process" 0.971098899931095
1151 0.408357446461121 4 5 "GO:0006560" "proline metabolic process" 0.759483328668948
1141 0.186233227946373 3 13 "GO:0006563;GO:0006564" "L-serine metabolic process" 0.574650957819311
-2229 0.013106852333246 3 12 "GO:0006570" "tyrosine metabolic process" 0.212511809700241
-2637 0.0581431875783961 2 5 "GO:0006572" "L-tyrosine catabolic process" 0.372571136900711
21 0.926841465763026 2 183 "GO:0006575" "modified amino acid metabolic process" 0.983680246351863
-268 0.326651698575935 2 131 "GO:0006576;GO:0009308" "amine metabolic process" 0.704847404408947
-1255 0.118422845400098 3 15 "GO:0006577" "amino-acid betaine metabolic process" 0.475385787851265
254 0.806977186587163 2 9 "GO:0006578;GO:0009437;GO:0045329" "carnitine metabolic process" 0.940593289226069
-719 0.0370740622443536 3 82 "GO:0006582;GO:0035006;GO:0035010;GO:0035011" "melanin metabolic process" 0.316697642278069
576 0.149240312414988 3 61 "GO:0006584;GO:0009712;GO:0042417" "catechol-containing compound metabolic process" 0.522775527116052
12 0.983004556233408 -1 30 "GO:0006586" "obsolete indolalkylamine metabolic process" 0.99509964245277
109 0.879013087626353 3 19 "GO:0006589;GO:0046333" "octopamine biosynthetic process" 0.966959497111801
-668 0.4389132176301 2 13 "GO:0006590" "thyroid hormone generation" 0.776854654869786
1469 0.24750629493564 2 6 "GO:0006591" "ornithine metabolic process" 0.637932077935022
-952 0.333690564577244 2 10 "GO:0006595;GO:0006596" "polyamine metabolic process" 0.710865286907716
1637 0.136922745670548 3 8 "GO:0006600" "creatine metabolic process" 0.504483186656934
530 0.00503687740208302 2 278 "GO:0006605" "protein targeting" 0.135445329682347
-60 0.821616029991269 4 138 "GO:0006606;GO:0051170" "import into nucleus" 0.946306159792155
-639 0.336237134060813 2 22 "GO:0006607" "NLS-bearing protein import into nucleus" 0.712276004174688
-198 0.876449007593743 2 6 "GO:0006610" "ribosomal protein import into nucleus" 0.966518739126753
1276 4.86062967812019e-05 5 99 "GO:0006612" "protein targeting to membrane" 0.00774199284426305
1372 6.29874715539887e-05 2 83 "GO:0006613;GO:0006614;GO:0045047;GO:0072599" "establishment of protein localization to endoplasmic reticulum" 0.00920762311443762
1969 0.0735321645257101 2 8 "GO:0006616" "SRP-dependent cotranslational protein targeting to membrane, translocation" 0.410085238858731
1315 0.232102467226517 2 8 "GO:0006620" "post-translational protein targeting to endoplasmic reticulum membrane" 0.627197905334834
28 0.951499396463771 4 47 "GO:0006622;GO:0006623;GO:0061462" "protein targeting to vacuole" 0.988372338141381
-1154 0.406973239156417 2 5 "GO:0006624" "vacuolar protein processing" 0.759483328668948
-609 0.107384769698213 3 68 "GO:0006625;GO:0072663;GO:0007031;GO:0043574;GO:0072662" "peroxisome organization" 0.462812450299231
746 0.0427128994412733 2 72 "GO:0006626;GO:0072655;GO:0070585" "protein localization to mitochondrion" 0.331417600748302
1347 0.252332545592399 2 7 "GO:0006627" "protein processing involved in protein targeting to mitochondrion" 0.642865895469904
-164 0.110798512926418 3 1005 "GO:0006629;GO:0044255" "lipid metabolic process" 0.464573686533716
116 0.530296358596631 2 290 "GO:0006631" "fatty acid metabolic process" 0.828613193375781
-539 0.0592720882754116 2 120 "GO:0006633" "fatty acid biosynthetic process" 0.375918484626141
1076 0.0112357704707823 2 54 "GO:0006635" "fatty acid beta-oxidation" 0.199457134541331
444 0.203697696778363 4 80 "GO:0006637;GO:0035383" "acyl-CoA metabolic process" 0.59581719599275
-209 0.529509962567982 2 88 "GO:0006638;GO:0006639;GO:0006641" "neutral lipid metabolic process" 0.828613193375781
-2488 0.0502139496555141 2 6 "GO:0006642" "triglyceride mobilization" 0.351061004548116
-470 0.0414613419184393 2 185 "GO:0006643" "membrane lipid metabolic process" 0.330219582657436
-130 0.425250490477166 2 380 "GO:0006644;GO:0006650;GO:0046486" "glycerolipid metabolic process" 0.768749621908131
207 0.833319997400398 4 10 "GO:0006646" "phosphatidylethanolamine biosynthetic process" 0.951392850211472
762 0.13192856396033 5 38 "GO:0006654;GO:0046473" "phosphatidic acid metabolic process" 0.496526930013366
1437 0.109843818791409 3 12 "GO:0006655;GO:0032049" "phosphatidylglycerol biosynthetic process" 0.464573686533716
1020 0.108727491414244 3 24 "GO:0006656" "phosphatidylcholine biosynthetic process" 0.464366019107847
2113 0.0962712988794637 2 6 "GO:0006657" "CDP-choline pathway" 0.447522389750949
115 0.84470702381344 4 28 "GO:0006658" "phosphatidylserine metabolic process" 0.956036525984171
1579 0.128151193116035 3 9 "GO:0006659" "phosphatidylserine biosynthetic process" 0.492515736945328
-335 0.162805634236727 3 171 "GO:0006661;GO:0046488" "phosphatidylinositol metabolic process" 0.54033325046988
-2088 0.0758894738830458 -1 7 "GO:0006662" "obsolete glycerol ether metabolic process" 0.4117663857909
1300 0.237476125590906 2 8 "GO:0006663;GO:0046469" "platelet activating factor metabolic process" 0.629519917676114
-294 0.324186873970829 2 110 "GO:0006664;GO:1903509" "liposaccharide metabolic process" 0.703744975642956
-739 0.00691770734340027 3 131 "GO:0006665" "sphingolipid metabolic process" 0.164187061375463
826 0.515494614106788 2 6 "GO:0006667" "sphinganine metabolic process" 0.824795309434948
548 0.59746784355925 3 9 "GO:0006670;GO:0046520;GO:0046512" "sphingoid biosynthetic process" 0.857082549970943
-1014 0.00328387438557668 2 82 "GO:0006672" "ceramide metabolic process" 0.112350425787389
71 0.91342215747205 5 23 "GO:0006677" "glycosylceramide metabolic process" 0.977334080396313
2023 0.0855207924887172 2 7 "GO:0006678" "glucosylceramide metabolic process" 0.431244004239817
1389 0.180638927514431 2 9 "GO:0006681;GO:0019374" "galactosylceramide metabolic process" 0.566525902644029
256 0.828032649364075 4 7 "GO:0006682;GO:0019375;GO:0046476" "glycosylceramide biosynthetic process" 0.94950659193364
594 0.546396546314896 2 10 "GO:0006684" "sphingomyelin metabolic process" 0.834940300310321
445 0.749314332181577 3 5 "GO:0006686" "sphingomyelin biosynthetic process" 0.917831665480575
-868 0.0311343440800438 4 60 "GO:0006687" "glycosphingolipid metabolic process" 0.296236835980535
-896 0.281432025339453 2 14 "GO:0006688" "glycosphingolipid biosynthetic process" 0.668716141301079
-330 0.253960296187038 2 117 "GO:0006690;GO:0033559" "icosanoid metabolic process" 0.644113811149459
543 0.324437774887019 3 32 "GO:0006691" "leukotriene metabolic process" 0.703744975642956
-843 0.0363624089620832 5 60 "GO:0006693;GO:0006692;GO:0006636" "unsaturated fatty acid biosynthetic process" 0.314781984446997
-93 0.77012440239912 2 97 "GO:0006694" "steroid biosynthetic process" 0.926139575520181
568 0.452163073557739 2 17 "GO:0006695" "cholesterol biosynthetic process" 0.786881192944637
-769 0.484500246423532 4 8 "GO:0006697;GO:0008205" "ecdysone biosynthetic process" 0.804672658584722
-779 0.157067009242783 2 32 "GO:0006699;GO:0008206" "bile acid metabolic process" 0.533274536098931
774 0.431626012462782 3 10 "GO:0006700;GO:0008207" "C21-steroid hormone metabolic process" 0.772889340801953
53 0.94368055885653 4 17 "GO:0006702" "androgen biosynthetic process" 0.9877592545035
869 0.460244067635355 3 7 "GO:0006703" "estrogen biosynthetic process" 0.793856219638134
-734 0.0958815303338524 4 50 "GO:0006706" "steroid catabolic process" 0.447215375712356
-1745 0.0299436959372703 3 15 "GO:0006707;GO:0016127" "cholesterol catabolic process" 0.295416020882031
331 0.701603376974876 2 13 "GO:0006710" "androgen catabolic process" 0.895194532765559
-531 0.46962869960147 4 18 "GO:0006723;GO:0120251;GO:0120252" "hydrocarbon metabolic process" 0.798277855554552
21 0.959819422439538 4 58 "GO:0006726;GO:0042441;GO:0043324;GO:0043474;GO:0048069" "eye pigmentation" 0.990689564064676
105 0.844073014175626 5 34 "GO:0006727;GO:0008055;GO:0046152;GO:0046158;GO:0033060" "ommochrome biosynthetic process" 0.95599682535433
-2867 0.00916747271411344 2 8 "GO:0006728;GO:0019889" "pteridine metabolic process" 0.182554750765256
-570 0.42521086500152 2 19 "GO:0006730" "one-carbon metabolic process" 0.768749621908131
20 0.911852570035444 -1 314 "GO:0006732" "obsolete coenzyme metabolic process" 0.976529425652343
516 0.0408898733981079 -1 154 "GO:0006733;GO:0046496;GO:0072524;GO:0019362" "pyridine-containing compound metabolic process" 0.32920381442562
720 0.191154351188992 -1 32 "GO:0006734" "obsolete NADH metabolic process" 0.578339164705958
-505 0.479839289283821 2 19 "GO:0006735;GO:0061615;GO:0061620;GO:0061621;GO:0061718" "glycolytic process through fructose-6-phosphate" 0.802476939332693
-428 0.397292039254663 2 38 "GO:0006739" "NADP+ metabolic process" 0.754245099316999
1086 0.150551598954231 3 17 "GO:0006743;GO:0006744;GO:1901663" "ubiquinone metabolic process" 0.523825389004685
75 0.879622192251716 3 40 "GO:0006749" "glutathione metabolic process" 0.967115763043625
-403 0.60463285855259 3 16 "GO:0006750;GO:0019184" "nonribosomal peptide biosynthetic process" 0.858031098879472
908 0.0149771799484228 5 70 "GO:0006754;GO:0009206;GO:0009145;GO:0009201;GO:0009142" "nucleoside triphosphate biosynthetic process" 0.221455681444265
-540 0.292193950485083 3 37 "GO:0006760" "folic acid-containing compound metabolic process" 0.677502339408815
8 0.97226060081454 2 173 "GO:0006766;GO:0006767" "vitamin metabolic process" 0.99326872972371
-1665 0.231469845185766 2 5 "GO:0006768" "biotin metabolic process" 0.627133127310382
2549 0.0302280126910295 2 7 "GO:0006769;GO:0009820;GO:0090357;GO:1902688;GO:1904984;GO:1904985;GO:1905003;GO:1905004" "nicotinamide metabolic process" 0.295416020882031
1274 0.219421223567124 3 9 "GO:0006772;GO:0042723" "thiamine-containing compound metabolic process" 0.613349548015533
-876 0.0296962714853692 -1 60 "GO:0006775;GO:0042359" "obsolete fat-soluble vitamin metabolic process" 0.294684029870963
1787 0.128640599049645 3 7 "GO:0006777;GO:0019720;GO:0032324;GO:0043545;GO:0051189" "molybdopterin cofactor biosynthetic process" 0.493685162939926
893 0.0575691159966204 3 44 "GO:0006778;GO:0042168" "porphyrin-containing compound metabolic process" 0.370655209299562
2151 0.000556238950038542 2 25 "GO:0006779;GO:0033014;GO:0006783" "tetrapyrrole biosynthetic process" 0.0397525436294211
-776 0.232055239622364 3 23 "GO:0006787;GO:0042167;GO:0046149;GO:0006711;GO:0006789;GO:0009698;GO:0009804;GO:0018879;GO:0046226;GO:0046271;GO:0051552;GO:0052695;GO:0052696;GO:0052697;GO:0070980;GO:1904223;GO:1904224;GO:2001029" "heme catabolic process" 0.627197905334834
89 0.587019299865098 2 377 "GO:0006790" "sulfur compound metabolic process" 0.8543193078451
-831 0.125510799990639 2 33 "GO:0006801" "superoxide metabolic process" 0.487499099773296
-249 0.427902720817889 2 99 "GO:0006805" "xenobiotic metabolic process" 0.769865818265919
-467 0.548764909744294 3 16 "GO:0006809;GO:0046209" "nitric oxide metabolic process" 0.835308199981969
202 0.0490499883198655 4 1013 "GO:0006811" "monoatomic ion transport" 0.3488307980267
219 0.0731164128961979 2 694 "GO:0006812" "monoatomic cation transport" 0.409432732745728
-248 0.458270513145365 3 87 "GO:0006813;GO:0071805" "potassium ion transport" 0.792364500148115
667 0.014015905969517 2 133 "GO:0006814;GO:0035725" "sodium ion transport" 0.217666240510486
-365 0.0866048965468259 4 218 "GO:0006816;GO:0070588" "calcium ion transport" 0.433159171531247
2496 0.00134325402560559 5 16 "GO:0006817;GO:0035435" "phosphate ion transport" 0.0667175704613512
262 0.0791075220062009 2 455 "GO:0006820;GO:0015711" "monoatomic anion transport" 0.417476596004657
349 0.281380331653711 2 93 "GO:0006821;GO:0098661" "inorganic anion transmembrane transport" 0.668716141301079
1205 0.110532350248068 4 17 "GO:0006825" "copper ion transport" 0.464573686533716
445 0.217441602683003 5 75 "GO:0006826" "iron ion transport" 0.609936497364621
288 0.686781029987218 4 19 "GO:0006828" "manganese ion transport" 0.891858587699937
250 0.616153688241585 4 39 "GO:0006829;GO:0071577" "zinc ion transport" 0.862856634611338
910 0.0227961180436485 3 61 "GO:0006835" "dicarboxylic acid transport" 0.260667921909375
237 0.28357944018895 4 202 "GO:0006836" "neurotransmitter transport" 0.670581970329164
814 0.000167868509006033 4 211 "GO:0006839" "mitochondrial transport" 0.0166112346142585
-800 0.528891655511866 3 6 "GO:0006842;GO:0035674;GO:0015746" "tricarboxylic acid transmembrane transport" 0.828613193375781
1101 0.349312987943111 2 7 "GO:0006844;GO:0015838;GO:0015879;GO:0045016;GO:1902603;GO:1902616" "amino-acid betaine transport" 0.721986742696636
-639 0.51631876448815 2 10 "GO:0006848" "pyruvate transport" 0.824795309434948
1245 0.0992569551924018 3 17 "GO:0006851" "mitochondrial calcium ion transmembrane transport" 0.45055602955193
1303 0.185657927009471 4 10 "GO:0006853" "carnitine shuttle" 0.574650957819311
666 0.0186588424641324 4 122 "GO:0006855;GO:0042908" "xenobiotic transport" 0.239356225904885
-1267 0.222047562296155 4 9 "GO:0006856" "eye pigment precursor transport" 0.616670950211083
431 0.535825391217722 2 20 "GO:0006857;GO:0035672" "oligopeptide transport" 0.830601956055081
1179 0.0452741932291644 5 28 "GO:0006862;GO:1901679" "nucleotide transport" 0.338833487461688
1294 0.239650010209408 2 8 "GO:0006863" "purine nucleobase transport" 0.630923900603051
-2 0.994384004861873 4 110 "GO:0006865" "amino acid transport" 0.997079841929473
70 0.736680326577439 4 228 "GO:0006869;GO:0010876" "lipid localization" 0.909846036949224
102 0.43876292279499 2 589 "GO:0006873;GO:0006875;GO:0030003;GO:0055065" "intracellular monoatomic ion homeostasis" 0.776854654869786
169 0.298248018878154 3 379 "GO:0006874;GO:0055074;GO:0072503;GO:0072507" "obsolete divalent inorganic cation homeostasis" 0.682194615015749
139 0.858472059922476 4 16 "GO:0006878" "intracellular copper ion homeostasis" 0.960612133355393
345 0.348503417608035 3 72 "GO:0006879;GO:0055072" "obsolete iron ion homeostasis" 0.721691558935892
1562 0.0215450964323729 3 21 "GO:0006882" "intracellular zinc ion homeostasis" 0.254271670189032
1625 0.201028583421294 4 6 "GO:0006883" "intracellular sodium ion homeostasis" 0.592040223702272
474 0.613202613891324 5 11 "GO:0006884" "cell volume homeostasis" 0.861985495070819
125 0.705168697459576 2 90 "GO:0006885;GO:0051453;GO:0030641;GO:0030004" "obsolete cellular monovalent inorganic cation homeostasis" 0.895831310530276
477 7.87141402675125e-05 2 711 "GO:0006886" "intracellular protein transport" 0.0101257870040128
-313 0.0135770353529259 4 641 "GO:0006887;GO:0045055" "exocytosis" 0.21421153878367
679 0.00453638267114033 2 172 "GO:0006888" "endoplasmic reticulum to Golgi vesicle-mediated transport" 0.130843109151456
1037 0.00482838798720261 5 72 "GO:0006890" "retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum" 0.13356467430213
170 0.754536514688988 2 33 "GO:0006891" "intra-Golgi vesicle-mediated transport" 0.918734208467783
-291 0.359834126818036 5 97 "GO:0006892" "post-Golgi vesicle-mediated transport" 0.725660942081307
-1129 0.0112876860965554 3 49 "GO:0006893" "Golgi to plasma membrane transport" 0.199457134541331
532 0.468651072596481 5 18 "GO:0006895" "Golgi to endosome transport" 0.797988531984766
1376 0.0540463689034652 2 19 "GO:0006896" "Golgi to vacuole transport" 0.361227377390557
266 0.0369149441452123 4 633 "GO:0006897;GO:0098657" "import into cell" 0.316358319527953
207 0.340969224363854 5 208 "GO:0006898" "receptor-mediated endocytosis" 0.716469797813887
775 0.0103293868183962 3 107 "GO:0006900;GO:0006901;GO:0048194;GO:0048199;GO:0048207;GO:0048208;GO:0090114" "vesicle budding from membrane" 0.192684805423447
525 0.0780758976797398 2 110 "GO:0006903" "vesicle targeting" 0.417115049779565
-527 0.210512867674552 3 55 "GO:0006904;GO:0048278" "vesicle docking" 0.604742637285716
-533 0.0790664886675107 3 106 "GO:0006906;GO:0090174" "organelle membrane fusion" 0.417476596004657
814 0.346059437367321 5 13 "GO:0006907" "pinocytosis" 0.720031208298352
-165 0.42104001027728 5 234 "GO:0006909" "phagocytosis" 0.766090338360245
-92 0.912149056001437 2 14 "GO:0006910" "phagocytosis, recognition" 0.976684322990052
98 0.802399454767577 5 63 "GO:0006911" "phagocytosis, engulfment" 0.940078924055566
145 0.435763878110203 2 289 "GO:0006913;GO:0051169" "nuclear transport" 0.775978201551724
152 0.481978363332936 3 211 "GO:0006914;GO:0061919" "autophagy" 0.803240732135968
-280 0.0112171094892748 4 862 "GO:0006915;GO:0012501;GO:0008219" "cell death" 0.199457134541331
-100 0.731827062818962 -1 115 "GO:0006919" "obsolete activation of cysteine-type endopeptidase activity involved in apoptotic process" 0.908751916045623
-95 0.821395108314159 3 55 "GO:0006921;GO:0030262" "cellular component disassembly involved in execution phase of apoptosis" 0.946306159792155
-996 0.0178999907910506 3 55 "GO:0006929" "substrate-dependent cell migration" 0.234731593025736
-1122 0.137414475031825 2 17 "GO:0006930" "substrate-dependent cell migration, cell extension" 0.505345856720811
-249 0.0398621897443343 3 704 "GO:0006935;GO:0042330" "taxis" 0.326036524057036
-640 0.0171972475525893 2 136 "GO:0006937" "regulation of muscle contraction" 0.234388830174283
-1281 0.000713836330022014 2 68 "GO:0006939" "smooth muscle contraction" 0.0454593591554613
-1073 0.00724939640494832 3 61 "GO:0006940" "regulation of smooth muscle contraction" 0.166528991702241
162 0.66149619895647 2 71 "GO:0006941;GO:0060048" "striated muscle contraction" 0.882149140326682
-173 0.680797786934456 2 55 "GO:0006942;GO:0055117" "regulation of striated muscle contraction" 0.891111845654888
61 0.583475768765215 2 844 "GO:0006952;GO:0098542" "defense response" 0.852890839960131
-141 0.804212306244685 3 30 "GO:0006953" "acute-phase response" 0.940191360474959
394 0.0527976195074047 4 239 "GO:0006954" "inflammatory response" 0.358607071165433
-54 0.602527872534138 2 972 "GO:0006955" "immune response" 0.857630508438687
274 0.352563467315005 3 113 "GO:0006959" "humoral immune response" 0.724575488141052
-484 0.436834945067103 4 25 "GO:0006968" "cellular defense response" 0.776595457897072
-38 0.900988681676099 3 106 "GO:0006970" "response to osmotic stress" 0.973997443066359
56 0.949996003119735 2 12 "GO:0006971" "hypotonic response" 0.988282558429055
140 0.779156444715951 2 39 "GO:0006972" "hyperosmotic response" 0.929438845032084
-198 0.100047909624502 2 712 "GO:0006974" "DNA damage response" 0.451642773857397
-621 0.231908621512436 -1 36 "GO:0006977" "obsolete DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest" 0.627197905334834
444 0.593506356487861 -1 14 "GO:0006978;GO:0042772" "DNA damage response, signal transduction resulting in transcription" 0.85556399130745
271 0.0693302555149033 2 453 "GO:0006979" "response to oxidative stress" 0.40150345175354
358 0.702764893465138 4 11 "GO:0006983" "ER overload response" 0.895194532765559
890 0.11161977637077 3 31 "GO:0006984" "ER-nucleus signaling pathway" 0.466800001051231
1318 1.57084079144046e-06 3 130 "GO:0006986;GO:0034620" "response to unfolded protein" 0.000594332233561473
1266 0.142515828713278 2 13 "GO:0006991;GO:0032933;GO:0071501" "response to sterol depletion" 0.513823884688231
458 0.697140818807844 2 7 "GO:0006995;GO:0043562" "cellular response to nitrogen starvation" 0.893229033181684
48 0.858053399127396 3 137 "GO:0006997" "nucleus organization" 0.960612133355393
-91 0.835369036012244 3 51 "GO:0006998;GO:0071763" "nuclear envelope organization" 0.951952682731812
652 0.337237537866908 2 21 "GO:0006999" "nuclear pore organization" 0.71332572561217
207 0.833716814696656 2 10 "GO:0007000" "nucleolus organization" 0.951392850211472
709 4.41323507580635e-06 2 423 "GO:0007005" "mitochondrion organization" 0.00129026945489029
641 0.0339396899549746 2 107 "GO:0007006" "mitochondrial membrane organization" 0.304463160098182
1022 0.0405442211383395 4 39 "GO:0007007" "inner mitochondrial membrane organization" 0.328390309373212
1010 0.468191288407059 4 5 "GO:0007008" "outer mitochondrial membrane organization" 0.797934914423477
-328 0.308462966148092 3 94 "GO:0007009" "plasma membrane organization" 0.688661505818996
37 0.717933887153981 3 1022 "GO:0007010" "cytoskeleton organization" 0.902228424457819
122 0.589265417298593 2 194 "GO:0007015" "actin filament organization" 0.8543193078451
290 0.676737533426122 -1 20 "GO:0007016" "obsolete cytoskeletal anchoring at plasma membrane" 0.889041188799944
172 0.134077344549513 2 794 "GO:0007017" "microtubule-based process" 0.500644253915665
454 0.00782526294266364 2 343 "GO:0007018" "microtubule-based movement" 0.171197589276233
-93 0.904659299017176 2 16 "GO:0007019" "microtubule depolymerization" 0.975379125856764
-437 0.691427860425336 2 8 "GO:0007021" "tubulin complex assembly" 0.893229033181684
-386 0.535597459890098 2 25 "GO:0007026;GO:0031114" "regulation of microtubule depolymerization" 0.830601956055081
-227 0.434723067720328 2 116 "GO:0007028;GO:0007314;GO:0007315;GO:0008358" "maternal determination of anterior/posterior axis, embryo" 0.775895340268913
441 0.243794445175673 2 68 "GO:0007029" "endoplasmic reticulum organization" 0.634204904142356
253 0.29767656821749 3 167 "GO:0007030" "Golgi organization" 0.681614698033071
284 0.452957683183861 4 68 "GO:0007032" "endosome organization" 0.787411842767188
